NAME,DATE,PRCP,SNOW,State,Year,Value,STATION,LATITUDE,LONGITUDE,ELEVATION,SNWD,WESD,AWND,FMTM,PGTM,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT06,WT08,WT09,Flood,Hail,High Wind,Frost/Freeze,Strong Wind
"MUSKEGON CO AIRPORT, MI US",16/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/4/2007,0.01,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/4/2007,0.03,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/4/2007,0.01,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/4/2007,0.19,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/4/2007,0.66,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/4/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/4/2007,0.38,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.72,688,693,41,30,180,180,18.55,23.95,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/5/2007,0.36,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.35714286,615.7142857,614.7142857,46,22,251.4285714,257.1428571,20.18571429,25.38571429,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,9.47,659,607.6666667,18,-13,293.3333333,290,16.33333333,21.3,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,15.122,974.8,969,35,1,306,298,25,29.48,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,18.34,435,434,31,23,330,320,30,38,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,15.43,1431,1316,70,50,70,60,28,34.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.445,916,1829,73,48,237.5,192.5,18.95,24.075,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,4.62,1745.666667,1705.333333,77,44,273.3333333,280,17.96666667,29.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,4.7525,1279.5,1117,81,52,230,257.5,13.55,19.4,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/5/2007,0.77,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,9.02,1711,1703.666667,89,57,190,190,18.63333333,25.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,6.435,1186.5,1182.25,72,37,202.5,202.5,15.725,19.175,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,18.076,1178.4,1106.8,40.33333333,28,298,286,33.16,45.66,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/5/2007,0.19,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/5/2007,0.05,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/5/2007,0.07,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/5/2007,0.37,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/5/2007,0.01,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",31/5/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.3425,1319.75,1363,22.5,8,67.5,45,19.775,25.975,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/6/2007,0.13,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.74,1234,1233,42,36,280,280,17.9,21.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,8.726666667,924,990,2,-17,286.6666667,286.6666667,17.66666667,22.3,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/6/2007,0.35,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,7.61,1106,1105,17,5,130,130,13,15,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/6/2007,0.07,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,14.12714286,1352.428571,1439.428571,32,21,318.5714286,300,23,31.61428571,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,15.21,847,916,68,47,120,100,28,34.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/6/2007,0.01,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,18.4,1853.25,1445,61,36,192.5,185,28.975,40.025,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,4.92,1431,1310,78,57,280,320,14.1,28,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/6/2007,0.15,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,4.92,1428.5,1226.5,70,46,230,250,14.55,19.45,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,14.452,1619,1606.6,91,58,190,174,27.54,37.24,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,7.16,826.3333333,783.3333333,76,39,206.6666667,203.3333333,15.96666667,20.03333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.88666667,346.6666667,303.3333333,42,20,323.3333333,316.6666667,20.66666667,28.63333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/6/2007,0.42,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/6/2007,0.06,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/6/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.345,1751.25,1801.25,31,20.5,220,177.5,16.325,20.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,7.61,1357,1356,42,25,160,160,16.1,19.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,13.2,2146,2344,19,11,300,320,23,31.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",3/7/2007,0.17,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,6.126,1673.8,1661,-2,-14,290,284,14.6,16.6,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",4/7/2007,0.31,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,13.87,1109,1416,29,21,330,300,23,31.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",5/7/2007,0.18,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,7.16,909,968.3333333,72,39,213.3333333,206.6666667,19.23333333,25.33333333,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",6/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,16.198,859.2,477.2,67,37,196,206,31.46,42.54,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",7/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,9.62,1841,1852,84,57,220,240,21,29.1,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",8/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,6.095,1244.25,1103,87,67,160,157.5,16.5,21.225,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",9/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,13.5325,822,821.25,86,71,167.5,167.5,30.75,42.55,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",10/7/2007,0.02,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,6.264,1739.4,1678,57,32,208,202,17.3,21.7,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",11/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,6.875,167.25,165,43.5,32.5,262.5,262.5,15.825,22.225,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",12/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",13/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",14/7/2007,0.4,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",15/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",16/7/2007,0.01,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",17/7/2007,0.03,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",18/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",19/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",20/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",21/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",22/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",23/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",24/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",25/7/2007,0.27,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",26/7/2007,0.2,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",27/7/2007,0.06,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",28/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",29/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",30/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",31/7/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,10.428,1082.6,929.4,27,5.5,258,266,16.6,23.72,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",1/8/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,14.99,623,622,37,30,290,290,25.9,34.9,1,1,1,1,1,1,0,0,0,0,0
"MUSKEGON CO AIRPORT, MI US",2/8/2007,0,0,MICHIGAN,2007,"21,400",USW00014840,43.17111,-86.23685,190.3,0,0,11.95428571,2204.142857,2210.428571,17.5,-12.5,301.4285714,294.2857143,21.32857143,27.62857143,1,1,1,1,1,1,0,0,0,0,0
